Committee Name|Committee Address|Committee Type|Committee City|Committee State|Committee Zip|Committee ID|Date Recevied|Date Last Revised|Last Revised By|Postmark Date|Microfilm Number|Election Date|Type of Filing|Nature of Filing|Report Start Date|Report End Date|Nature of Committee|Field 1|Field 2A|Field 2B|Field 2C|Field 2D|Field 3|Field 4|Field 5|Field 6|Field 7|Field 8|Field 9|Field 10|Field 11A|Field 11B|Field 11C|Field 11D|Field 12|Field 13|Field 14|Field 15|Field 16|Field 17|Field 18|Field 19|Field 20|Field 21|Field 22|Field 23|Field 24|Field 25|Field 26|Description|Report ID
NEBRASKA-PAC (DISSOLVED)|7437 GRAND OAKS DR.|I|LINCOLN |NE|68516|99PAC00092|2005-03-08|2005-03-14|nadc06|2005-03-07|6950171|2005-04-05|P|30|2005-01-01|2005-03-01|I|0|42000|0|0|42000|0|0|42000|1202.74|0|43202.74|43202.74|0|1800|0|0|1800|0|1800|1202.74|0|3002.74|3002.74|17009.03|0|42000|59009.03|1800|57209.03|0|0|57209.03|
TRUCKERS PAC|1701 'K' STREET,|S|LINCOLN|NE|68508|99PAC00093|2000-01-21|2003-02-21|JIMS    |2000-01-20|5790010|1998-11-03|A||1999-01-01|1999-12-31||0|10750|0|619.52|11369.52|0|0|11369.52|0|0|11369.52|11369.52|0|3850|0|0|3850|0|3850|0|0|3850|3850|13934.71|0|11369.52|25304.23|3850|21454.23|0|0|21454.23|
TRUCKERS PAC|1701 'K' STREET,|S|LINCOLN|NE|68508|99PAC00093|2000-04-10|2003-02-21|JIMS    |2000-04-07|5910196|2000-05-09|P|30|2000-01-01|2000-04-04||0|0|0|293.08|293.08|0|0|293.08|0|0|293.08|293.08|0|700|0|0|700|0|700|0|0|700|700|21454.23|0|293.08|21747.31|700|21047.31|0|0|21047.31|
TRUCKERS PAC|1701 'K' STREET,|S|LINCOLN|NE|68508|99PAC00093|2000-05-01|2003-02-21|JIMS    |2000-04-28|5930077|2000-05-09|P|10|2000-04-05|2000-04-24||||||||||||||||||||||||||||||||||
TRUCKERS PAC|1701 'K' STREET,|S|LINCOLN|NE|68508|99PAC00093|2000-06-19|2003-02-21|JIMS    |2000-06-19|5960062|2000-05-09|P|40|2000-04-25|2000-06-13||293.08|500|0|206.67|706.67|0|0|706.67|0|0|706.67|999.75|700|0|0|0|0|0|0|0|0|0|700|21047.31|0|706.67|21753.98|0|21753.98|0|0|21753.98|
TRUCKERS PAC|1701 'K' STREET,|S|LINCOLN|NE|68508|99PAC00093|2000-10-10|2000-10-20|KAREN   |2000-10-09|5990009|2000-11-07|G|30|2000-06-14|2000-10-03||999.75|0|0|452.92|452.92|0|0|452.92|0|0|452.92|1452.67|700|0|0|0|0|0|0|0|0|0|700|21753.98|0|452.92|22206.9|0|22206.9|0|0|22206.9|
TRUCKERS PAC|1701 'K' STREET,|S|LINCOLN|NE|68508|99PAC00093|2000-10-25|2001-08-07|SERENAD |2000-10-24|5990160|2000-11-07|G|10|2000-10-04|2000-10-23||1452.67|0|0|0|0|0|0|0|0|0|0|1452.67|700|1000|0|0|1000|0|1000|0|0|1000|1700|22206.9|0|0|22206.9|1000|21206.9|0|0|21206.9|
TRUCKERS PAC|1701 'K' STREET,|S|LINCOLN|NE|68508|99PAC00093|2001-01-09|2001-02-16|KAREN   |2001-01-08|6030009|2000-11-07|G|70|2000-10-24|2000-12-31||1452.67|1000|0|323.85|1323.85|0|0|1323.85|0|0|1323.85|2776.52|1700|1500|0|320.22|1820.22|0|1820.22|0|0|1820.22|3520.22|21206.9|0|1323.85|22530.75|1820.22|20710.53|0|0|20710.53|
TRUCKERS PAC|1701 'K' STREET,|S|LINCOLN|NE|68508|99PAC00093|2002-01-29|2002-02-04|TERII   |2002-01-26|6260230|2001-01-01|A||2001-01-01|2001-12-31||0|0|0|822.81|822.81|0|0|822.81|0|0|822.81|822.81|0|0|0|376.68|376.68|0|376.68|0|0|376.68|376.68|20710.53|0|822.81|21533.34|376.68|21156.66|0|0|21156.66|
TRUCKERS PAC|1701 'K' STREET,|S|LINCOLN|NE|68508|99PAC00093|2003-01-24|2003-02-21|JIMS    |2003-01-23|6500059|2000-01-01|A||2002-01-01|2002-12-31||0|0|0|244.73|244.73|0|0|244.73|0|0|244.73|244.73|0|0|0|194.04|194.04|0|194.04|0|0|194.04|194.04|21156.66|0|244.73|21401.39|194.04|21207.35|0|0|21207.35|
TRUCKERS PAC|1701 'K' STREET,|S|LINCOLN|NE|68508|99PAC00093|2004-01-30|2004-02-23|JIMS    |2004-01-29|6670049|2004-01-29|A||2003-01-01|2003-12-31||0|0|0|154.13|154.13|0|0|154.13|0|0|154.13|154.13|0|0|0|134.44|134.44|0|134.44|0|0|134.44|134.44|21207.35|0|154.13|21361.48|134.44|21227.04|0|0|21227.04|
TRUCKERS PAC|1701 'K' STREET,|S|LINCOLN|NE|68508|99PAC00093|2004-10-15|2004-10-18|CORIEJ  |2004-10-15|6860005|2004-11-02|G|30|2004-09-20|2004-10-06||0|0|0|0|0|0|0|0|0|0|0|0|0|2325|0|0|2325|0|2325|0|0|2325|2325|21227.04|0|0|21227.04|2325|18902.04|0|0|18902.04|
TRUCKERS PAC|1701 'K' STREET,|S|LINCOLN|NE|68508|99PAC00093|2004-10-22|2004-10-25|CORIEJ  |2004-10-21|6860115|2004-11-02|G|10|2004-09-29|2004-10-18||18902.04|0|0|0|0|0|0|0|0|0|0|18902.04|0|0|0|0|0|0|0|0|0|0|0|18902.04|0|0|18902.04|0|18902.04|0|0|18902.04|
TRUCKERS PAC|1701 'K' STREET,|S|LINCOLN|NE|68508|99PAC00093|2005-01-06|2005-01-10|CORIEJ  |2005-01-05|6890147|2004-11-02|G|70|2004-10-19|2004-12-31||0|0|0|0|0|0|0|0|0|0|0|0|2325|700|0|0|700|0|700|0|0|700|3025|18902.04|0|0|18902.04|700|18202.04|0|0|18202.04|
DRIVE-DEMOCRAT, REPUB., INDEPENDENT VOTER ED.|25 LOUISIANA AVENUE, NW|S|WASHINGTON|DC|20001|99PAC00096|2000-02-03|2003-02-21|JIMS    |2000-01-31|5800233|1998-05-09|A||1999-01-01|1999-12-31||||||||||||||||||||||||||||||||||
DRIVE-DEMOCRAT, REPUB., INDEPENDENT VOTER ED.|25 LOUISIANA AVENUE, NW|S|WASHINGTON|DC|20001|99PAC00096|2000-04-13|2003-02-21|JIMS    |2000-04-10|5910158|1998-05-09|P|30|2000-01-01|2000-03-31||0|11221.3|0|0|11221.3|0|0|11221.3|0|0|11221.3|11221.3|0|0|10000|1221.3|11221.3|0|11221.3|0|0|11221.3|11221.3|0|0|11221.3|11221.3|11221.3|0|0|0|0|
DRIVE-DEMOCRAT, REPUB., INDEPENDENT VOTER ED.|25 LOUISIANA AVENUE, NW|S|WASHINGTON|DC|20001|99PAC00096|2000-05-01|2003-02-21|JIMS    |2000-04-26|5930034|1998-05-09|P|10|2000-04-01|2000-04-24||11221.3|0|0|0|0|0|0|0|0|0|0|11221.3|11221.3|0|0|0|0|0|0|0|0|0|11221.3|0|0|0|0|0|0|0|0|0|
DRIVE-DEMOCRAT, REPUB., INDEPENDENT VOTER ED.|25 LOUISIANA AVENUE, NW|S|WASHINGTON|DC|20001|99PAC00096|2000-06-20|2003-02-21|JIMS    |2000-06-15|5960023|1998-05-09|P|40|2000-04-25|2000-06-13||11221.3|0|0|0|0|0|0|0|0|0|0|11221.3|11221.3|0|0|0|0|0|0|0|0|0|11221.3|0|0|0|0|0|0|0|0|0|
DRIVE-DEMOCRAT, REPUB., INDEPENDENT VOTER ED.|25 LOUISIANA AVENUE, NW|S|WASHINGTON|DC|20001|99PAC00096|2000-10-13|2001-08-07|SERENAD |2000-10-10|5980211|1998-11-07|G|30|2000-06-14|2000-10-03||11221.3|10781.35|0|0|10781.35|0|0|10781.35|0|0|10781.35|22002.65|11221.3|0|10000|781.35|10781.35|0|10781.35|0|0|10781.35|22002.65|0|0|10781.35|10781.35|10781.35|0|0|0|0|
DRIVE-DEMOCRAT, REPUB., INDEPENDENT VOTER ED.|25 LOUISIANA AVENUE, NW|S|WASHINGTON|DC|20001|99PAC00096|2000-11-06|2001-08-07|SERENAD |2000-10-30|6000240|1998-11-07|G|10|2000-10-03|2000-10-23||||||||||||||||||||||||||||||||||
DRIVE-DEMOCRAT, REPUB., INDEPENDENT VOTER ED.|25 LOUISIANA AVENUE, NW|S|WASHINGTON|DC|20001|99PAC00096|2001-02-05|2001-08-07|SERENAD |2001-02-01|6050048|1998-11-07|G|70|2001-02-05|2001-02-01||22002.65|0|0|0|0|0|0|0|0|0|0|22002.65|22002.65|0|0|0|0|0|0|0|0|0|22002.65|0|0|0|0|0|0|0|0|0|
DRIVE-DEMOCRAT, REPUB., INDEPENDENT VOTER ED.|25 LOUISIANA AVENUE, NW|S|WASHINGTON|DC|20001|99PAC00096|2003-01-31|2003-02-21|JIMS    |2003-01-31|6050048|2001-01-01|A||2002-01-01|2002-12-31||0|22162.6|0|0|22162.6|0|0|22162.6|0|0|22162.6|22162.6|22002.65|0|10000|12162.6|22162.6|0|22162.6|0|0|22162.6|44165.25|0|0|22162.6|22162.6|22162.6|0|0|0|0|
NE CHAMBER OF COMMERCE & INDUSTRY PAC|1320 LINCOLN MALL, #201|S|LINCOLN|NE|68508|99PAC00097|2000-01-31|2000-08-11|SERENAD |2000-01-28||1998-11-03|A||1999-01-01|1999-12-31||0|42017|0|0|42017|0|0|42017|0|0|42017|42017|0|12314.09|0|0|12314.09|0|12314.09|0|0|12314.09|12314.09|28178.5|0|42017|70195.5|12314.09|57881.41|0|0|57881.41|
NE CHAMBER OF COMMERCE & INDUSTRY PAC|1320 LINCOLN MALL, #201|S|LINCOLN|NE|68508|99PAC00097|2000-04-06|2014-11-20|nadc01|2000-04-06||2000-05-09|P|30|2000-01-01|2000-04-04|S|0|25767|0|0|25767|0|0|25767|0|0|25767|25767|0|13447.13|0|61|13508.13|0|13508.13|0|0|13508.13|13508.13|57881.41|0|25767|83648.41|13508.13|70140.28|0|0|70140.28|
NE CHAMBER OF COMMERCE & INDUSTRY PAC|1320 LINCOLN MALL, #201|S|LINCOLN|NE|68508|99PAC00097|2000-04-26|2000-10-25|KAREN   |2000-04-26||2000-05-09|P|10|2000-04-05|2000-04-24||25767|1235|0|0|1235|0|0|1235|0|0|1235|27002|13508.13|4800|0|0|4800|1800|3000|0|0|3000|16508.13|70140.28|0|1235|71375.28|3000|68375.28|0|0|68375.28|
NE CHAMBER OF COMMERCE & INDUSTRY PAC|1320 LINCOLN MALL, #201|S|LINCOLN|NE|68508|99PAC00097|2000-06-12|2000-10-25|SERENAD |2000-06-09||2000-05-09|P|40|2000-04-24|2000-06-13||27002|5960|0|0|5960|0|0|5960|0|0|5960|32962|16508.13|275.3|0|1407.45|1682.75|0|1682.75|0|0|1682.75|18190.88|68375.28|0|5960|74335.28|1682.75|72652.53|0|0|72652.53|
NE CHAMBER OF COMMERCE & INDUSTRY PAC|1320 LINCOLN MALL, #201|S|LINCOLN|NE|68508|99PAC00097|2000-10-10|2011-04-05|nadc01|2000-10-10|5980231|2000-11-07|G|30|2000-06-14|2000-10-03||32962|13335|0|0|13335|0|0|13335|0|0|13335|46297|18190.88|31896.65|0|0|31896.65|0|31896.65|0|0|31896.65|50087.53|72652.53|0|13335|85987.53|31896.65|54090.88|0|0|54090.88|
NE CHAMBER OF COMMERCE & INDUSTRY PAC|1320 LINCOLN MALL, #201|S|LINCOLN|NE|68508|99PAC00097|2000-10-24|2000-12-27|KAREN   |2000-10-24|5990144|2000-11-07|G|10|2000-10-04|2000-10-23||46297|3170|0|0|3170|0|0|3170|0|0|3170|49467|50087.53|1412.22|0|1489.37|2901.59|500|2401.59|0|0|2401.59|52489.12|54090.88|0|3170|57260.88|2401.59|54859.29|0|0|54859.29|
NE CHAMBER OF COMMERCE & INDUSTRY PAC|1320 LINCOLN MALL, #201|S|LINCOLN|NE|68508|99PAC00097|2001-01-03|2001-07-30|PATTIEV |2001-01-03|0      |2000-11-07|G|70|2000-10-24|2000-12-31||49467|1300|0|0|1300|0|0|1300|0|0|1300|50767|52489.12|9006.38|0|13716.89|22723.27|0|22723.27|0|0|22723.27|75212.39|54859.29|0|1300|56159.29|22723.27|33436.02|0|0|33436.02|
NE CHAMBER OF COMMERCE & INDUSTRY PAC|1320 LINCOLN MALL, #201|S|LINCOLN|NE|68508|99PAC00097|2002-01-24|2002-02-01|MARKH   |2002-01-23|6250133|2001-01-01|A||2001-01-01|2001-12-31||0|34979|0|0|34979|0|0|34979|0|0|34979|34979|0|18134.82|0|1389.96|19524.78|0|19524.78|0|0|19524.78|19524.78|33436.02|0|34979|68415.02|19524.78|48890.24|0|0|48890.24|
NE CHAMBER OF COMMERCE & INDUSTRY PAC|1320 LINCOLN MALL, #201|S|LINCOLN|NE|68508|99PAC00097|2002-04-12|2003-05-30|MARKH   |2002-04-11|6370210|2002-05-14|P|30|2002-01-01|2002-04-09||0|22744|0|0|22744|0|0|22744|0|0|22744|22744|0|10277.98|0|0|10277.98|0|10277.98|0|0|10277.98|10277.98|48890.24|0|22744|71634.24|10277.98|61356.26|0|0|61356.26|
NE CHAMBER OF COMMERCE & INDUSTRY PAC|1320 LINCOLN MALL, #201|S|LINCOLN|NE|68508|99PAC00097|2002-05-03|2003-01-09|SERENAD |2002-05-02|6390145|2002-05-14|P|10|2002-04-10|2002-04-29||22744|605|0|0|605|0|0|605|0|0|605|23349|10277.98|4420.89|0|0|4420.89|0|4420.89|0|0|4420.89|14698.87|61356.26|0|605|61961.26|4420.89|57540.37|0|0|57540.37|
NE CHAMBER OF COMMERCE & INDUSTRY PAC|1320 LINCOLN MALL, #201|S|LINCOLN|NE|68508|99PAC00097|2002-06-20|2002-06-24|TERII   |2002-06-19|6410207|2002-05-14|P|40|2002-04-30|2002-06-18||23349|1220|0|0|1220|0|0|1220|0|0|1220|24569|14698.87|2056.74|0|0|2056.74|0|2056.74|0|0|2056.74|16755.61|57540.37|0|1220|58760.37|2056.74|56703.63|0|0|56703.63|
NE CHAMBER OF COMMERCE & INDUSTRY PAC|1320 LINCOLN MALL, #201|S|LINCOLN|NE|68508|99PAC00097|2002-10-04|2002-10-10|MARKH   |2002-10-04|6440078|2002-11-05|G|30|2002-06-19|2002-10-01||24569|810|0|0|810|0|0|810|0|0|810|25379|16755.61|22290.65|0|0|22290.65|0|22290.65|0|0|22290.65|39046.26|56703.63|0|810|57513.63|22290.65|35222.98|0|0|35222.98|
NE CHAMBER OF COMMERCE & INDUSTRY PAC|1320 LINCOLN MALL, #201|S|LINCOLN|NE|68508|99PAC00097|2002-10-22|2002-10-23|SERENAD |2002-10-22||2002-11-05|G|10|2002-10-02|2002-10-21||25379|0|0|0|0|0|0|0|0|0|0|25379|39046.26|3055.5|0|0|3055.5|0|3055.5|0|0|3055.5|42101.76|35222.98|0|0|35222.98|3055.5|32167.48|0|0|32167.48|
NE CHAMBER OF COMMERCE & INDUSTRY PAC|1320 LINCOLN MALL, #201|S|LINCOLN|NE|68508|99PAC00097|2003-01-09|2003-01-09|SERENAD |2003-01-08||2002-11-05|G|70|2002-10-22|2002-12-31||25379|10865|0|0|10865|0|0|10865|0|0|10865|36244|42101.76|12725.46|0|3927.14|16652.6|0|16652.6|0|0|16652.6|58754.36|32167.48|0|10865|43032.48|16652.6|26379.88|0|0|26379.88|
NE CHAMBER OF COMMERCE & INDUSTRY PAC|1320 LINCOLN MALL, #201|S|LINCOLN|NE|68508|99PAC00097|2004-01-21|2004-02-06|JIMS    |2004-01-20|6660101|2003-12-31|A||2003-01-01|2003-12-31||0|42890|0|0|42890|0|0|42890|0|0|42890|42890|0|10934.17|0|2517.15|13451.32|2742.27|10709.05|0|0|10709.05|10709.05|26379.88|0|42890|69269.88|10709.05|58560.83|0|0|58560.83|
NE CHAMBER OF COMMERCE & INDUSTRY PAC|1320 LINCOLN MALL, #201|S|LINCOLN|NE|68508|99PAC00097|2004-04-08|2014-11-10|nadc01|2004-04-07|6770178|2004-05-11|P|30|2004-01-01|2004-04-06||0|19035|0|0|19035|0|0|19035|0|0|19035|19035|0|6811.58|0|0|6811.58|0|6811.58|0|0|6811.58|6811.58|58560.83|0|19035|77595.83|6811.58|70784.25|0|0|70784.25|
NE CHAMBER OF COMMERCE & INDUSTRY PAC|1320 LINCOLN MALL, #201|S|LINCOLN|NE|68508|99PAC00097|2004-04-28|2014-11-20|nadc01|2004-04-27|6790065|2004-05-11|P|10|2004-04-07|2004-04-26||19035|10450|0|0|10450|0|0|10450|0|0|10450|29485|6811.58|4950.98|0|0|4950.98|0|4950.98|0|0|4950.98|11762.56|70784.25|0|10450|81234.25|4950.98|76283.27|0|0|76283.27|
NE CHAMBER OF COMMERCE & INDUSTRY PAC|1320 LINCOLN MALL, #201|S|LINCOLN|NE|68508|99PAC00097|2004-06-15|2004-06-24|CHERYLD |2004-06-14|6810224|2004-11-05|P|40|2004-04-27|2004-06-15||29485|2460|0|0|2460|0|0|2460|0|0|2460|31945|11762.56|2500|0|0|2500|0|2500|0|0|2500|14262.56|76283.27|0|2460|78743.27|2500|76243.27|0|0|76243.27|
NE CHAMBER OF COMMERCE & INDUSTRY PAC|1320 LINCOLN MALL, #201|S|LINCOLN|NE|68508|99PAC00097|2004-09-30|2005-08-03|nadc03|2004-09-29|6850011|2004-11-02|G|30|2004-06-16|2004-09-28||31945|2095|0|0|2095|0|0|2095|0|0|2095|34040|14262.56|14900|0|0|14900|0|14900|0|0|14900|29162.56|76243.27|0|2095|78338.27|14900|63438.27|0|0|63438.27|
NE CHAMBER OF COMMERCE & INDUSTRY PAC|1320 LINCOLN MALL, #201|S|LINCOLN|NE|68508|99PAC00097|2004-10-20|2014-11-10|nadc01|2004-10-19|6860100|2004-11-02|G|10|2004-09-29|2004-10-18||34040|8675|0|0|8675|0|0|8675|0|0|8675|42715|29162.56|11291.93|0|0|11291.93|0|11291.93|0|0|11291.93|40454.49|63438.27|0|8675|72113.27|11291.93|60821.34|0|0|60821.34|
NE CHAMBER OF COMMERCE & INDUSTRY PAC|1320 LINCOLN MALL, #201|S|LINCOLN|NE|68508|99PAC00097|2005-01-10|2005-08-02|nadc01|2005-01-07|6900121|2004-11-02|G|70|2004-10-19|2004-12-31|S|42715|7175|0|0|7175|0|0|7175|0|0|7175|49890|40454.49|5500|0|5125.58|10625.58|0|10625.58|0|0|10625.58|51080.07|60861.34|0|7175|68036.34|10625.58|57410.76|0|0|57410.76|
COALITION TO CONTINUE LINCOLN'S PROSPERITY (DISSOL|1015 S. 40TH|I|LINCOLN|NE|68510|99PAC00098|1999-04-27|2000-01-10|SERENAD |1999-04-26||1999-05-04|G|10|1999-03-23|1999-04-19||17516.75|2006.81|0|0|2006.81|0|0|2006.81|0|0|2006.81|19523.56|0|12855.97|0|0|12855.97|0|12855.97|0|0|12855.97|12855.97|0|0|2006.81|2006.81|12855.97|-10849.16|0|0|-10849.16|
COALITION TO CONTINUE LINCOLN'S PROSPERITY (DISSOL|1015 S. 40TH|I|LINCOLN|NE|68510|99PAC00098|1999-06-15|1999-06-24|SHELLYS |1999-06-14|5730235|1999-05-04|G|70|1999-04-20|1999-06-08||18000|6000|0|0|6000|0|0|6000|250|0|6250|24250|12855.97|7687.95|0|0|7687.95|0|7687.95|250|0|7937.95|20793.92|5144.03|0|6000|11144.03|7687.95|3456.08|0|0|3456.08|
COALITION TO CONTINUE LINCOLN'S PROSPERITY (DISSOL|1015 S. 40TH|I|LINCOLN|NE|68510|99PAC00098|1999-07-01|2000-09-27|SERENAD |1999-06-30||1999-05-04|O|FS|1999-06-09|1999-06-30||24250|0|0|0|0|0|0|0|144|0|144|24394|20743.92|3455.5|0|0|3455.5|0|3455.5|144|0|3599.5|24343.42|3456.08|0|0|3456.08|3455.5|.58|0|0|.58|
NE COOPERATIVE COUNCIL PAC|134 S. 13TH ST., STE. 503|S|LINCOLN|NE|68508|99PAC00099|2000-04-10|2000-10-27|KAREN   |2000-04-10||2000-05-09|P|30|2000-01-01|2000-04-04||0|14163.5|0|45.93|14209.43|0|0|14209.43|0|0|14209.43|14209.43|0|600|0|0|600|0|600|0|0|600|600|0|0|14209.43|14209.43|600|13609.43|0|0|13609.43|
NE COOPERATIVE COUNCIL PAC|134 S. 13TH ST., STE. 503|S|LINCOLN|NE|68508|99PAC00099|2000-04-27|2001-08-07|SERENAD |2000-04-26||2000-05-09|P|10|2000-04-05|2000-04-24||14209.43|1481.5|0|54.66|1536.16|0|0|1536.16|0|0|1536.16|15745.59|600|3600|0|0|3600|0|3600|0|0|3600|4200|13609.43|0|1536.16|15145.59|3600|11545.59|0|0|11545.59|
NE COOPERATIVE COUNCIL PAC|134 S. 13TH ST., STE. 503|S|LINCOLN|NE|68508|99PAC00099|2000-06-16|2000-06-16|SERENAD |2000-06-16||2000-05-09|P|40|2000-04-25|2000-06-13||15745.59|0|0|41.26|41.26|0|0|41.26|0|0|41.26|15786.85|4200|700|0|0|700|0|700|0|0|700|4900|11545.59|0|41.26|11586.85|700|10886.85|0|0|10886.85|
NE COOPERATIVE COUNCIL PAC|134 S. 13TH ST., STE. 503|S|LINCOLN|NE|68508|99PAC00099|2000-10-10|2000-10-19|KAREN   |2000-10-10|5980234|2000-11-07|G|30|2000-06-14|2000-10-03||10886.85|16140.5|0|191.03|16331.53|0|0|16331.53|0|0|16331.53|27218.38|4900|4850|0|0|4850|0|4850|0|0|4850|9750|10886.85|0|16331.53|27218.38|4850|22368.38|0|0|22368.38|
NE COOPERATIVE COUNCIL PAC|134 S. 13TH ST., STE. 503|S|LINCOLN|NE|68508|99PAC00099|2000-10-27|2000-12-27|KAREN   |2000-10-27|5990146|2000-11-07|G|10|2000-10-04|2000-10-23||32117.38|633|0|93.42|726.42|0|0|726.42|0|0|726.42|32843.8|9750|0|0|0|0|0|0|0|0|0|9750|22368.38|0|726.42|23094.8|0|23094.8|0|0|23094.8|
NE COOPERATIVE COUNCIL PAC|134 S. 13TH ST., STE. 503|S|LINCOLN|NE|68508|99PAC00099|2001-01-09|2001-02-22|KAREN   |2001-01-09|6020247|2000-11-07|G|70|2000-10-04|2000-12-31||32843.8|624|0|417.37|1041.37|0|0|1041.37|0|0|1041.37|33885.17|9750|800|0|0|800|0|800|0|0|800|10550|23094.8|0|1041.37|24136.17|800|23336.17|0|0|23336.17|
NE COOPERATIVE COUNCIL PAC|134 S. 13TH ST., STE. 503|S|LINCOLN|NE|68508|99PAC00099|2002-01-24|2014-11-20|nadc01|2002-01-20|6250134|2001-01-01|A||2001-01-01|2001-12-31||0|16683.1|0|1160.12|17843.22|0|0|17843.22|0|0|17843.22|17843.22|0|3325|0|0|3325|0|3325|0|0|3325|3325|23336.17|0|17843.22|41179.39|3325|37854.39|0|0|37854.39|
NE COOPERATIVE COUNCIL PAC|134 S. 13TH ST., STE. 503|S|LINCOLN|NE|68508|99PAC00099|2002-04-11|2002-04-15|TERII   |2002-04-10|6370214|2002-05-14|P|30|2002-01-01|2002-04-09||0|0|0|256.02|256.02|0|0|256.02|0|0|256.02|256.02|0|4900|0|0|4900|0|4900|0|0|4900|4900|37854.39|0|256.02|38110.41|4900|33210.41|0|0|33210.41|
NE COOPERATIVE COUNCIL PAC|134 S. 13TH ST., STE. 503|S|LINCOLN|NE|68508|99PAC00099|2002-05-02|2002-05-09|JIMS    |2002-05-01|6390147|2002-05-14|P|10|2002-04-10|2002-04-29||256.02|0|0|86.31|86.31|0|0|86.31|0|0|86.31|342.33|4900|1450|0|0|1450|0|1450|0|0|1450|6350|33210.41|0|86.31|33296.72|1450|31846.72|0|0|31846.72|
NE COOPERATIVE COUNCIL PAC|134 S. 13TH ST., STE. 503|S|LINCOLN|NE|68508|99PAC00099|2002-06-21|2002-06-24|TERII   |2002-06-20|6410210|2002-05-14|P|40|2002-04-30|2002-06-18||342.33|0|0|72.16|72.16|0|0|72.16|0|0|72.16|414.49|6350|4500|0|0|4500|0|4500|0|0|4500|10850|31846.72|0|72.16|31918.88|4500|27418.88|0|0|27418.88|
NE COOPERATIVE COUNCIL PAC|134 S. 13TH ST., STE. 503|S|LINCOLN|NE|68508|99PAC00099|2002-10-04|2002-10-10|JIMS    |2002-10-04|6440080|2002-11-05|G|30|2002-06-19|2002-10-01||414.49|10551.76|0|176.76|10728.52|0|0|10728.52|0|0|10728.52|11143.01|10850|6900|0|0|6900|0|6900|0|0|6900|17750|27418.88|0|10728.52|38147.4|6900|31247.4|0|0|31247.4|
NE COOPERATIVE COUNCIL PAC|134 S. 13TH ST., STE. 503|S|LINCOLN|NE|68508|99PAC00099|2002-10-25|2002-11-05|JIMS    |2002-10-25|6450197|2002-11-05|G|10|2002-10-02|2002-10-21||11143.01|647.88|0|58.87|706.75|0|0|706.75|0|0|706.75|11849.76|17750|0|0|0|0|0|0|0|0|0|17750|31247.4|0|706.75|31954.15|0|31954.15|0|0|31954.15|
NE COOPERATIVE COUNCIL PAC|134 S. 13TH ST., STE. 503|S|LINCOLN|NE|68508|99PAC00099|2003-01-13|2003-01-24|JIMS    |2003-01-13|6490196|2002-11-05|G|70|2002-10-22|2002-12-31||11849.76|1002|0|124.46|1126.46|0|0|1126.46|0|0|1126.46|12976.22|17750|850|0|0|850|0|850|0|0|850|18600|31954.15|0|1126.46|33080.61|850|32230.61|0|0|32230.61|
NE COOPERATIVE COUNCIL PAC|134 S. 13TH ST., STE. 503|S|LINCOLN|NE|68508|99PAC00099|2004-01-13|2004-03-09|JIMS    |2040-01-12|6650188|2002-11-05|A||2003-01-01|2003-12-31||0|13092.82|0|585.41|13678.23|0|0|13678.23|0|0|13678.23|13678.23|0|1900|0|0|1900|0|1900|0|0|1900|1900|32230.61|0|13678.23|45908.84|1900|44008.84|0|0|44008.84|
NE COOPERATIVE COUNCIL PAC|134 S. 13TH ST., STE. 503|S|LINCOLN|NE|68508|99PAC00099|2004-04-07|2005-03-02|JIMS    |2004-04-06|6770180|2004-05-11|P|30|2004-01-01|2004-04-06||0|0|0|158.79|158.79|0|0|158.79|0|0|158.79|158.79|0|3200|0|0|3200|0|3200|0|0|3200|3200|44008.84|0|158.79|44167.63|3200|40967.63|0|0|40967.63|
NE COOPERATIVE COUNCIL PAC|134 S. 13TH ST., STE. 503|S|LINCOLN|NE|68508|99PAC00099|2004-04-28|2004-05-07|CHERYLD |2004-04-27|6790066|2004-05-11|P|10|2004-04-07|2004-04-26||158.79|0|0|52.37|52.37|0|0|52.37|0|0|52.37|211.16|3200|5150|0|0|5150|0|5150|0|0|5150|8350|40967.63|0|52.37|41020|5150|35870|0|0|35870|
NE COOPERATIVE COUNCIL PAC|134 S. 13TH ST., STE. 503|S|LINCOLN|NE|68508|99PAC00099|2004-06-17|2004-06-24|CHERYLD |2004-06-16|6810228|2004-11-05|P|40|2004-04-27|2004-06-15||211.16|0|0|94.58|94.58|0|0|94.58|0|0|94.58|305.74|8350|3100|0|0|3100|0|3100|0|0|3100|11450|35870|0|94.58|35964.58|3100|32864.58|0|0|32864.58|
NE COOPERATIVE COUNCIL PAC|134 S. 13TH ST., STE. 503|S|LINCOLN|NE|68508|99PAC00099|2004-09-30|2005-03-02|JIMS    |2004-09-29|6850013|2004-11-02|G|30|2004-06-16|2004-09-28||305.74|12894.95|0|118.38|13013.33|0|0|13013.33|0|0|13013.33|13319.07|11450|10850|0|0|10850|0|10850|0|0|10850|22300|32864.58|0|13013.33|45877.91|10850|35027.91|0|0|35027.91|
